Stores,Store Code,Description,Barcode,Retail Price,Sold Price,Last Sold,Avg Wkly Sales,Competitor,Price Check Date,Competitor Price,Diff (€),Diff (%),Match Cost (PW),Offer,Details
4,207873,DEMAK UP ORIGINAL 80S,7322540808780,1.99,1.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,1.5,0.49,0.3266,1.96,Only 1.50 Demak'Up Round Original ...,valid from 20/2/2018 until 19/3/2018
1,10749,DONEGAL CATCH HADDOCK BREADED 450G,5011003038155,5.29,5.29,28/01/2018,4,Tesco Ireland Website,25/02/2018,4,1.29,0.3225,5.16,SAVE 1.00 Was 5.00 Now 4.00,valid from 30/1/2018 until 26/2/2018
4,110667,NICE N EASY MEDIUM BROWN 5,5011321972285,8.59,8.59,08/02/2018,4,Tesco Ireland Website,25/02/2018,6.5,2.09,0.3215,8.36,SAVE 2.00 Was 8.50 Now 6.50,valid from 20/2/2018 until 19/3/2018
4,146115,HUGGIES LITTLE SWIMMERS SIZE 5-6 11PK,5029053538426,7.25,7.25,22/02/2018,4,Tesco Ireland Website,25/02/2018,5.5,1.75,0.3181,7,SAVE 1.49 Was 6.99 Now 5.50,valid from 20/2/2018 until 19/3/2018
3,184695,FOODS OF ATHENRY M/SEED CRACKERS 110G,5391512391850,3.95,3.95,23/02/2018,4,Super Value Website,25/02/2018,3,0.95,0.3166,3.8,Special Offer,Feb 15th - Mar 7th
2,154637,KOPPBERG MIXED FRUIT ALCOLHOL FREE 500ML,7393714517906,2.09,2.09,16/02/2018,4,Tesco Ireland Website,25/02/2018,1.59,0.5,0.3144,2,,
4,92374,OLAY COMPLETE CARE SENS CREAM 50ML,5000174452921,13.75,8.99,14/02/2018,4,Tesco Ireland Website,25/02/2018,6.87,2.12,0.3085,8.48,HALF PRICE Was 13.75 Now 6...,valid from 20/2/2018 until 19/3/2018
4,208121,CENTRUM ADVANCE 50+ 30PK,5000309008153,8.99,8.99,19/02/2018,4,Tesco Ireland Website,25/02/2018,6.95,2.04,0.2935,8.16,,
3,178168,HUGGIES PURE BABY WIPES PM1.00 56'S,5029053550152,1.29,1.29,19/02/2018,4,Tesco Ireland Website,25/02/2018,1,0.29,0.29,1.16,SAVE 50c Was 1.50 Now 1.00,valid from 20/2/2018 until 19/3/2018
3,170899,VASELINE LOTION ESSENTIAL HEALING 200ML,8712561479806,4.65,2.99,21/02/2018,4,Tesco Ireland Website,25/02/2018,2.32,0.67,0.2887,2.68,HALF PRICE Was 4.65 Now 2....,valid from 20/2/2018 until 19/3/2018
4,185526,NIVEA MEN CREME TIN 150ML,4005900111449,6.3,6.3,23/02/2018,4,Tesco Ireland Website,25/02/2018,4.89,1.41,0.2883,5.64,,
2,110608,ALPENHAIN BAKED MOZZARELLA STICKS PS 200,4003751012205,3.85,3.85,21/02/2018,4,Super Value Website,25/02/2018,2.99,0.86,0.2876,3.44,,
4,5528,CLUB ORANGE DIET CANS 6X330ML,5011026002447,4.49,4.49,20/02/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.99,0.2828,3.96,SAVE 69c Was 4.19 Now 3.50,valid from 24/2/2018 until 26/2/2018
3,210128,ELLAS CHEESE + TOM HOOPS 10M,5060107339798,1.09,1.09,09/02/2018,4,Tesco Ireland Website,25/02/2018,0.85,0.24,0.2823,0.96,,
3,50052,BEROCCA EFFERVESCENT TABS 30S,5010605152115,13.99,13.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,10.95,3.04,0.2776,12.16,,
4,175951,GILLETTE PRO FUSION FLEXBALL MANUAL RZR,7702018355518,15.49,12.99,20/02/2018,4,Tesco Ireland Website,25/02/2018,10.37,2.62,0.2526,10.48,SAVE 33%,valid from 20/2/2018 until 19/3/2018
3,177275,MC DONNELLS MILD INT CURRY SCHT 50,5098732001735,1.49,1.49,21/02/2018,4,Tesco Ireland Website,25/02/2018,1.19,0.3,0.2521,1.2,,
4,87606,ORGANIX GOODIES BLACKC BARS 6X30G,5024121883309,3.29,3.29,18/02/2018,4,Super Value Website,25/02/2018,2.63,0.66,0.2509,2.64,Special Offer,Feb 15th - Mar 7th
4,8769,CORK DRY GIN 35CL,5011007010355,14.99,14.99,23/02/2018,4,Super Value Website,25/02/2018,12,2.99,0.2491,11.96,Special Offer,Feb 15th - Mar 7th
1,200940,WINALOT DRY W BEEF 2.5KG,7613035294233,4.99,4.99,10/02/2018,4,Super Value Website,25/02/2018,4,0.99,0.2475,3.96,Special Offer,Feb 15th - Mar 7th
4,184987,ALPRO ALM CHOC DRINK 1L,5411188114666,2.49,2.49,23/02/2018,4,Super Value Website,25/02/2018,2,0.49,0.245,1.96,,
4,170745,WEETABIX READY BREK CHOCOLATE 450G,5010029219500,3.09,3.09,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.5,0.59,0.236,2.36,SAVE 69c Was 3.19 Now 2.50,valid from 15/2/2018 until 28/2/2018
4,80054,CAWSTON PRESS APPLE & RHUBARB 1LTR,5060054134064,3.69,3.69,10/02/2018,4,Tesco Ireland Website,25/02/2018,2.99,0.7,0.2341,2.8,,
3,30815,JOSE CUERVO GOLD 70CL,7501035042131,30.79,30.79,23/02/2018,4,Tesco Ireland Website,25/02/2018,25,5.79,0.2316,23.16,SAVE 2.99 Was 27.99 Now 25.00,valid from 21/2/2018 until 20/3/2018
3,204426,LOREAL FINE FLOWERS CLEANS MILK D/S 400M,3600523448760,9.2,6.16,22/02/2018,4,Tesco Ireland Website,25/02/2018,5.01,1.15,0.2295,4.6,SAVE 33%,valid from 20/2/2018 until 19/3/2018
2,112792,BAKERS TREATS BACON SIZZLER 120G,7613033021046,2.75,2.75,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.24,0.51,0.2276,2.04,SAVE 25%,valid from 7/2/2018 until 6/3/2018
1,41646,KING POT NDLE ORIGINAL CURRY 114G,5000118203688,1.84,1.84,23/02/2018,4,Super Value Website,25/02/2018,1.5,0.34,0.2266,1.36,Special Offer,Feb 15th - Mar 7th
4,182248,BALLYGOWAN RASP/BLBBY CANS SPARK 6X330ML,5099483950518,4.29,4.29,22/02/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.79,0.2257,3.16,Only 3.50 Ballygowan Sparklingly F...,valid from 24/2/2018 until 26/2/2018
3,201956,BALLYGOWAN SPK RASPB/BLKYB CAN 6X330ML,5099483950648,4.29,4.29,05/02/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.79,0.2257,3.16,Only 3.50 Ballygowan Sparklingly F...,valid from 24/2/2018 until 26/2/2018
1,205157,SANEX SHOWER MEN SENS SKIN 500ML,8718951059511,4.19,2.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,2.44,0.55,0.2254,2.2,HALF PRICE Was 4.89 Now 2....,valid from 20/2/2018 until 19/3/2018
3,117170,TAMPAX BB REGULAR 20PK,4015400363033,2.69,2.69,22/02/2018,4,Super Value Website,25/02/2018,2.2,0.49,0.2227,1.96,,
3,151447,DON CARLOS STUFFED GREEN OLIVES  230G,5011022044182,1.69,1.69,23/02/2018,4,Super Value Website,25/02/2018,1.39,0.3,0.2158,1.2,,
3,151447,DON CARLOS STUFFED GREEN OLIVES  230G,5011022044182,1.69,1.69,23/02/2018,4,Tesco Ireland Website,25/02/2018,1.39,0.3,0.2158,1.2,,
1,216284,NICKY ALOE VERA 10 POCKET PACKS,8004260255349,2,2,23/02/2018,4,Tesco Ireland Website,25/02/2018,1.65,0.35,0.2121,1.4,,
2,183727,SKYR VANILLA YOG 170G,5690527912808,2.39,2.39,23/02/2018,4,Tesco Ireland Website,25/02/2018,1.99,0.4,0.201,1.6,,
3,131609,BOLD GEL LAVEND&CAMOMILE  888ML,5410076709052,7,6,20/02/2018,4,Tesco Ireland Website,25/02/2018,5,1,0.2,4,HALF PRICE Was 10.00 Now 5...,valid from 7/2/2018 until 6/3/2018
4,161589,ARIEL AUTO BIO 22W 1.43KG,4015600949310,6.75,10.95,04/02/2018,4,Tesco Ireland Website,25/02/2018,6.5,1.3,0.2,5.2,SAVE 2.50 Was 9.00 Now 6.50,valid from 7/2/2018 until 25/2/2018
4,6736,LOREAL ELNETT NORMAL HAIR/SP 200ML,5011408002270,5.75,5.99,03/02/2018,4,Super Value Website,25/02/2018,5,0.99,0.198,3.96,Special Offer,Feb 15th - Mar 7th
3,170890,LENOR UNSTOPPABLES FRESH (BLUE) 275G,5410076904266,5.99,5.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,5,0.99,0.198,3.96,SAVE 2.00 Was 7.00 Now 5.00,valid from 21/1/2018 until 4/3/2018
3,194825,LENOR UNSTOPPABLES DREAMS 275G,8001090026637,5.99,5.99,21/02/2018,4,Tesco Ireland Website,25/02/2018,5,0.99,0.198,3.96,SAVE 2.00 Was 7.00 Now 5.00,valid from 21/1/2018 until 4/3/2018
3,165776,BOLD LAVENDER 10 SCOOP 650G,4084500035218,4.79,4.79,23/02/2018,4,Tesco Ireland Website,25/02/2018,4,0.79,0.1975,3.16,,
1,70051,TOTAL GREEK STRAINED YOGURT 500G,5201054082010,3.59,3.59,23/02/2018,4,Super Value Website,25/02/2018,3,0.59,0.1966,2.36,Special Offer,Feb 15th - Mar 6th
2,46217,HEINZ WW CHK CURRY/RICE 320G,5390003008208,2.99,2.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,2.5,0.49,0.196,1.96,,
3,210829,HARRINGTONS COMPLETE LAMB & RICE 2KG,5013919000967,5.95,5.95,18/02/2018,4,Tesco Ireland Website,25/02/2018,4.99,0.96,0.1923,3.84,,
3,183753,ELLAS APPLE + GINGER BABY BISCUITS,5060107337596,3.19,3.19,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.69,0.5,0.1858,2,,
3,170162,ALWAYS DISCREET SENS BLADDER CONT SM 20S,4015400629245,4.15,4.15,23/02/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.65,0.1857,2.6,SAVE 1.00 Was 4.50 Now 3.50,valid from 20/2/2018 until 19/3/2018
4,129617,ELLAS KITCHEN YELLOW FRUIT SMOOTHIE MP,5060107330023,5.4,5.4,17/02/2018,4,Tesco Ireland Website,25/02/2018,4.59,0.81,0.1764,3.24,,
4,76800,DEEP FREEZE  SPRAY 150M,5011501006519,8.15,8.15,18/02/2018,4,Super Value Website,25/02/2018,6.95,1.2,0.1726,4.8,,
4,88301,VITABIOTICS IMMUNACE TABS 30S,5021265221424,10.49,10.49,18/02/2018,4,Tesco Ireland Website,25/02/2018,8.95,1.54,0.172,6.16,,
1,156114,TYMBARK JUICE APP/PEACH/STR 200ML,5900334000392,0.69,0.69,20/02/2018,4,Tesco Ireland Website,25/02/2018,0.59,0.1,0.1694,0.4,,
3,202480,CADBURY MEDLEY STICK 270ML,5010238016976,4.5,3.49,15/02/2018,4,Super Value Website,25/02/2018,3,0.49,0.1633,1.96,Special Offer,Feb 15th - Mar 7th
4,137736,ELLAS STRAWB/APPLES NIBBLY FINGERS 5X25G,5060107332690,3.19,3.19,18/02/2018,4,Tesco Ireland Website,25/02/2018,2.75,0.44,0.16,1.76,,
4,17866,SCHWARTZ SEASALT T/TASTE MILL 70G,3166298521201,2.99,2.99,21/02/2018,4,Tesco Ireland Website,25/02/2018,2.58,0.41,0.1589,1.64,,
3,20374,BOLS LIQUEUR CREM DE CASSIS 70CL,8716000964922,21.95,21.95,24/12/2017,4,Tesco Ireland Website,25/02/2018,18.99,2.96,0.1558,11.84,,
3,176652,NIVEA DEOD STRESS PROTECT WOMEN 250M,4005808714735,4.75,3.99,16/02/2018,4,Tesco Ireland Website,25/02/2018,3.18,0.48,0.1509,1.92,SAVE 33%,valid from 20/2/2018 until 19/3/2018
2,201225,FOXS DOUBLE CHOC CRUNCH CREAMS 230G,5010035066426,1.49,1.49,22/02/2018,4,Tesco Ireland Website,25/02/2018,1.3,0.19,0.1461,0.76,,
4,194862,NIVEA REVITALISING FACE WASH Q10,4005808357222,6.29,6.29,20/02/2018,4,Tesco Ireland Website,25/02/2018,5.49,0.8,0.1457,3.2,,
4,201302,SHARWOOD SWEET & SOUR SAUCE 425G,5000354203640,2.85,2.85,19/02/2018,4,Tesco Ireland Website,25/02/2018,2.49,0.36,0.1445,1.44,,
4,164861,ORGANIX  BABY RICE 100G 4+,5024121221316,2.85,2.85,22/02/2018,4,Tesco Ireland Website,25/02/2018,2.49,0.36,0.1445,1.44,,
4,51816,COW&GATE BOX CEREAL FRUITY 4M 125G,5000378999222,3.29,3.29,17/02/2018,4,Tesco Ireland Website,25/02/2018,2.89,0.4,0.1384,1.6,,
4,45153,SHARWOOD HOI SIN SAUCE 300G,5000197503969,3.39,3.39,22/02/2018,4,Tesco Ireland Website,25/02/2018,2.99,0.4,0.1337,1.6,,
3,157702,PUKKA ORGANIC LEM/GING/HON T/BAGS 20S,5060229011534,3.25,3.35,20/02/2018,4,Evergreen Website,25/02/2018,2.9,0.3833,0.1321,1.5332,,
3,175497,DETTOL POWER&FRESH APPLE 500ML,5011417561874,3.79,3.79,21/02/2018,4,Tesco Ireland Website,25/02/2018,3.35,0.44,0.1313,1.76,,
1,1175,ST IVEL UTTERLY BUTTERLY 500G,5000373702315,2.09,2.09,23/02/2018,4,Tesco Ireland Website,25/02/2018,1.85,0.24,0.1297,0.96,,
4,209572,DOVE BODY WASH SHEA BUTTER 250ML,8712561609364,3.95,3.95,22/02/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.45,0.1285,1.8,,
3,176740,DAIRYLEA DUNKERS CHEESY CHEDDAR 184G,7622210421043,3.95,3.95,16/01/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.45,0.1285,1.8,,
3,206398,DAIRYLEA DUNKERS NACHOS 180G,7622210737458,3.95,3.95,08/01/2018,4,Tesco Ireland Website,25/02/2018,3.5,0.45,0.1285,1.8,,
3,43115,FUSION MANUAL BLADES 4PK,7702018851294,15.95,15.95,23/02/2018,4,Super Value Website,25/02/2018,14.16,1.79,0.1264,7.16,,
1,216577,VOLVIC TOF SUMMER FRUITS SUGAR FREE 1.5L,3057640494383,1.79,1.79,01/02/2018,4,Tesco Ireland Website,25/02/2018,1.59,0.2,0.1257,0.8,,
4,161460,SHAMROCK JUMBO PRUNES 200G,5011005055846,4.49,4.49,23/02/2018,4,Tesco Ireland Website,25/02/2018,3.99,0.5,0.1253,2,,
3,33325,GALLO FV WHT ZINFANDEL 75CL,085000007839,9.99,8.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,8,0.99,0.1237,3.96,Only 8.00 Gallo Family Vineyards W...,valid from 21/2/2018 until 7/3/2018
4,207231,NIVEA SHOWER SILK MOUSSE CREME SOFT 200M,4005900284013,3.99,2.99,17/02/2018,4,Tesco Ireland Website,25/02/2018,2.67,0.32,0.1198,1.28,SAVE 33%,valid from 20/2/2018 until 19/3/2018
3,63829,ASKEYS CUP CORNETS 21'S,5029728010042,1.89,1.89,22/02/2018,4,Super Value Website,25/02/2018,1.69,0.2,0.1183,0.8,,
3,198807,ALPECIN CAFFEINE SHAMPOO 250ML,4008666211187,7.99,7.99,20/02/2018,4,Tesco Ireland Website,25/02/2018,7.15,0.84,0.1174,3.36,,
2,18180,CHEF BEETROOT SLICED 350G,5391509391566,1.96,2,11/02/2018,4,Tesco Ireland Website,25/02/2018,1.79,0.21,0.1173,0.84,,
3,153655,AVENT SOOTHERS NIGHT TIME 6-18MTHS,8710103489252,6.69,6.69,20/01/2018,4,Tesco Ireland Website,25/02/2018,5.99,0.7,0.1168,2.8,,
4,174200,PAMPERS NEWBABY MIDI EP 50S,4015400599456,9.99,9.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,8.99,1,0.1112,4,,
4,197117,PAMPERS BABY DRY PANTS MAXI EP 40S,4015400749646,9.99,9.99,22/02/2018,4,Tesco Ireland Website,25/02/2018,8.99,1,0.1112,4,,
3,188300,ALBERTO BALSAM SHAMPOO APPLE 350ML,8710908178399,2,2,19/02/2018,4,Tesco Ireland Website,25/02/2018,1.8,0.2,0.1111,0.8,,
3,193069,ALBERTO BALSAM SHAMPOO TEA TREE 350ML,8710908181092,2,2,22/02/2018,4,Tesco Ireland Website,25/02/2018,1.8,0.2,0.1111,0.8,,
3,193210,ALBERTO BALSAM BLUEBERRY SHAMPOO 350ML,8710908181160,2,2,15/02/2018,4,Tesco Ireland Website,25/02/2018,1.8,0.2,0.1111,0.8,,
3,34346,NICE N EASY LIGHT ASH 75 BROWN,5000174529395,7.49,7.49,21/02/2018,4,Tesco Ireland Website,25/02/2018,6.6,0.7233,0.1095,2.8932,,
4,174579,ORGANIX BAN/PLUM CEREAL STG 2 200G,5024121225314,3.65,3.65,17/02/2018,4,Tesco Ireland Website,25/02/2018,3.29,0.36,0.1094,1.44,,
4,3429,JUVELA GLUTEN FREE WHITE ROLLS 5PK,5016533206005,4.69,4.69,22/02/2018,4,Tesco Ireland Website,25/02/2018,4.25,0.44,0.1035,1.76,,
4,155970,ORGANIX BAN/RASPB MUESLI STG 3200G,5024121218316,3.85,3.85,15/02/2018,4,Tesco Ireland Website,25/02/2018,3.49,0.36,0.1031,1.44,,
2,77319,MUG SHOT NOODLE SNACK CHICKEN 54G,5021476000825,1.09,1.09,23/02/2018,4,Tesco Ireland Website,25/02/2018,0.99,0.1,0.101,0.4,,
3,200336,BOYNE BREWHOUSE PALE ALE 500ML,5391528250011,3.29,3.29,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.99,0.3,0.1003,1.2,,
2,79831,WEST COAST COOLER  ROSE 4X250M,5011007014346,10.75,10.75,14/02/2018,4,Tesco Ireland Website,25/02/2018,9.79,0.96,0.098,3.84,,
4,196458,BEAR PURE FRUIT YOYOS MANGO 5X20G,5060139431033,3.29,3.29,21/02/2018,4,Tesco Ireland Website,25/02/2018,3,0.29,0.0966,1.16,,
3,205335,BEAR PURE FRUIT RASPB YOYO  5X20G,5060139430647,3,3.29,17/02/2018,4,Tesco Ireland Website,25/02/2018,3,0.29,0.0966,1.16,,
4,153482,BEAR PURE FRUIT YOYOS APPLE 5X20G,5060139430913,3,3.29,16/02/2018,4,Tesco Ireland Website,25/02/2018,3,0.29,0.0966,1.16,,
4,168907,COCOWEL ORGANIC PURE COCONUT SUGAR,8855413000411,3.99,4.49,23/02/2018,4,Super Value Website,25/02/2018,3.99,0.375,0.0939,1.5,,
4,197995,O DONNELLS SALT & VINEGAR  6PK,5011096008141,3.99,3.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,3.65,0.34,0.0931,1.36,,
2,57965,N/FINEST TROP FRUIT IN JUICE TUB 400G,9310006005604,2.5,2.5,21/02/2018,4,Tesco Ireland Website,25/02/2018,2.29,0.21,0.0917,0.84,,
4,24803,SQEEZ  BLUEBERRY JUICE 1LTR,5011001221054,2.39,2.39,18/02/2018,4,Tesco Ireland Website,25/02/2018,2.19,0.2,0.0913,0.8,,
4,83987,NIVEA FOR MEN FACE WASH DEEP CLEANSING *,4005808227778,5.99,5.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,5.49,0.5,0.091,2,,
4,157907,PUNCH SHOE POLISH BOX BROWN 40ML,5000325035669,1.2,1.2,17/02/2018,4,Tesco Ireland Website,25/02/2018,1.1,0.1,0.0909,0.4,,
3,77399,LOYD GROSSMAN TOM/CHILLI 660G,5000354156700,4.35,4.35,19/02/2018,4,Tesco Ireland Website,25/02/2018,3.99,0.36,0.0902,1.44,,
4,45988,LINWOODS FLAXSEED/GOJIBERRY 425G,5016887003046,7.35,7.35,22/02/2018,4,Evergreen Website,25/02/2018,6.75,0.6,0.0888,2.4,,
4,52026,TOMMEE TIPPEE FIRST CUP 4MTHS,5010415311108,2.99,2.99,21/02/2018,4,Tesco Ireland Website,25/02/2018,2.75,0.24,0.0872,0.96,,
4,49919,SHOCKWAVES POWER HOLD GEL 200ML,4056800745951,4.05,4.05,22/02/2018,4,Tesco Ireland Website,25/02/2018,3.73,0.32,0.0857,1.28,,
4,200359,TOMMEE TIPPEE WEANING SIPPEE CUP,5010415471109,6.5,6.5,21/02/2018,4,Tesco Ireland Website,25/02/2018,5.99,0.51,0.0851,2.04,,
3,68475,INFACARE BABY BATH 400ML,5025404001991,3.65,3.95,15/02/2018,4,Tesco Ireland Website,25/02/2018,3.65,0.3,0.0821,1.2,,
3,77457,LAKESHORE SMOKEY BBQ  MARINADE 275G,5011022024955,3.19,3.19,22/02/2018,4,Super Value Website,25/02/2018,2.95,0.24,0.0813,0.96,,
4,2954,SCHWATZ PAPRIKA REFIL 34G,5000225001986,2.43,2.43,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.25,0.18,0.08,0.72,,
4,109422,AMARETTO DISARONO 70CL,8001110016303,26.99,26.99,17/02/2018,4,Tesco Ireland Website,25/02/2018,25,1.99,0.0796,7.96,SAVE 2.69 Was 27.69 Now 25.00,valid from 21/2/2018 until 20/3/2018
3,43115,FUSION MANUAL BLADES 4PK,7702018851294,15.95,15.95,23/02/2018,4,Tesco Ireland Website,25/02/2018,14.8,1.15,0.0777,4.6,,
2,208727,MCVITIES DIGESTIVE THINS MILK CHOC 180G,5000168198354,2.79,2.79,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.59,0.2,0.0772,0.8,,
4,168247,TOMMEE TIPPEE  SOOTHER NIGHT 2S 6-18M,5010415333629,6.99,6.99,21/02/2018,4,Tesco Ireland Website,25/02/2018,6.49,0.5,0.077,2,,
4,168242,TOMMEE TIPPEE A/T SOOTHER BOY 2S 6-18M,5010415333568,6.99,6.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,6.49,0.5,0.077,2,,
3,196455,URBAN MANGO SNACK 100G,5060139430104,2.69,2.69,19/02/2018,4,Tesco Ireland Website,25/02/2018,2.5,0.19,0.076,0.76,,
4,110669,NICE N EASY BLACK 2,5011321972377,8.59,6.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,6.5,0.49,0.0753,1.96,SAVE 2.00 Was 8.50 Now 6.50,valid from 20/2/2018 until 19/3/2018
2,114712,NICE N EASY BABY BLONDE 9.5A,5011321971356,8.59,6.99,17/02/2018,4,Tesco Ireland Website,25/02/2018,6.5,0.49,0.0753,1.96,SAVE 2.00 Was 8.50 Now 6.50,valid from 20/2/2018 until 19/3/2018
3,197374,MUG SHOT THE BIG ONE MADRAS NOODLE 85GR,5050665030268,1.49,1.49,16/02/2018,4,Tesco Ireland Website,25/02/2018,1.39,0.1,0.0719,0.4,,
3,827,SIUCRA CUBE SUGAR  500G,5011009310118,1.5,1.5,23/02/2018,4,Super Value Website,25/02/2018,1.4,0.1,0.0714,0.4,,
1,189960,SMA FOLLOW ON READY TO USE LIQUID 200ML,7613035433724,0.95,0.95,23/02/2018,4,Tesco Ireland Website,25/02/2018,0.89,0.06,0.0674,0.24,,
4,7436,PUNCH INSTANT PROTECTOR 200ML,5099831150300,4.25,4.25,23/02/2018,4,Tesco Ireland Website,25/02/2018,3.99,0.26,0.0651,1.04,,
2,192669,ALWAYS DISCREET NORMAL PADS 12PACK,8001090065964,4.15,3.62,07/02/2018,4,Tesco Ireland Website,25/02/2018,3.4,0.22,0.0647,0.88,SAVE 1.00 Was 4.40 Now 3.40,valid from 20/2/2018 until 19/3/2018
2,217192,NAKD COCOA LEM DRIZZLE MULTIPAK 140G,5060088706008,3.5,3.5,23/02/2018,4,Tesco Ireland Website,25/02/2018,3.29,0.21,0.0638,0.84,,
2,8775,REDBREAST 12YEAR OLD 700ML,5011007008345,66.95,66.95,14/02/2018,4,Tesco Ireland Website,25/02/2018,63,3.95,0.0626,15.8,,
4,11320,JIM BEAM WHITE 40% DST 70CL,5010196091008,28.99,31.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,27.99,1.75,0.0625,7,,
4,173534,BIRDS EYE FISH INSPIR FISH TOM/BAS 300G,5000116109043,5.3,5.3,23/02/2018,4,Tesco Ireland Website,25/02/2018,5,0.3,0.06,1.2,,
2,113084,IRISH BREEZE COC ROUND PADS 88S,5099514041420,2.49,2.49,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.35,0.14,0.0595,0.56,,
4,8769,CORK DRY GIN 35CL,5011007010355,14.99,14.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,14.15,0.84,0.0593,3.36,,
3,23235,KELLOGGS RICE KRISPIE SQUARES M/MA 4X36G,5000127730137,2.25,2.65,18/02/2018,4,Super Value Website,25/02/2018,2.25,0.1333,0.0592,0.5332,Buy 2 For 4,Feb 15th - Mar 7th
4,203879,CENTRUM COOL MINT 28,5000309008337,8.99,8.99,08/02/2018,4,Tesco Ireland Website,25/02/2018,8.5,0.49,0.0576,1.96,,
1,156275,HELLMANNS REAL MAYONAISE 800G,5000184321842,5.59,5.59,23/12/2017,4,Tesco Ireland Website,25/02/2018,5.29,0.3,0.0567,1.2,,
1,23512,GREEN ISLE MIXED VEG 450G,5011003005294,1.69,1.69,13/02/2018,4,Tesco Ireland Website,25/02/2018,1.6,0.09,0.0562,0.36,,
3,188301,BALSAM COND RASPBERRY 350ML,8710908182082,1.9,1.9,22/02/2018,4,Tesco Ireland Website,25/02/2018,1.8,0.1,0.0555,0.4,,
2,147913,FRYLIGHT BETTER THAN BUTTER OIL SPRAY 19,5000442007570,3.05,3.05,15/02/2018,4,Tesco Ireland Website,25/02/2018,2.89,0.16,0.0553,0.64,,
2,138188,FRYLIGHT SUNFLOWER OIL SPRAY 190ML,5000442007617,3.05,3.05,15/02/2018,4,Tesco Ireland Website,25/02/2018,2.89,0.16,0.0553,0.64,,
4,37491,DOLMIO BOLOG SCE LIGHT 750G,4002359646454,3.15,3.15,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.99,0.16,0.0535,0.64,,
4,121748,MI WADI DOUBLE CONC TROP 1L,5011026701203,3.15,3.15,23/02/2018,4,Tesco Ireland Website,25/02/2018,2.99,0.16,0.0535,0.64,,
3,193760,COW&GATE SUNDAY ROAST CHICKEN 4M 125G,5900852925139,0.79,0.79,13/02/2018,4,Tesco Ireland Website,25/02/2018,0.75,0.04,0.0533,0.16,,
3,203066,COW&GATE CREAM CARROT/POTATO JAR  125G,5900852925252,0.79,0.79,15/02/2018,4,Tesco Ireland Website,25/02/2018,0.75,0.04,0.0533,0.16,,
4,165945,OBENTO WASABI PASTE 43G,9310432003533,1.99,1.99,23/02/2018,4,Tesco Ireland Website,25/02/2018,1.89,0.1,0.0529,0.4,,
4,124940,PUNCH SHOE BRUSH SET TWIN,5099831618794,2.79,2.79,19/02/2018,4,Tesco Ireland Website,25/02/2018,2.65,0.14,0.0528,0.56,,
3,183117,QUORN CHICKEN STYLE BURGERS 252G,5019503009644,3.25,3.25,19/02/2018,4,Tesco Ireland Website,25/02/2018,3.09,0.16,0.0517,0.64,,
4,176047,COW & GATE LITTLE GOURMET SUN LUNCH,5391526950104,2.09,2.09,15/02/2018,4,Tesco Ireland Website,25/02/2018,1.99,0.1,0.0502,0.4,,
3,164967,MERIDIAN SMOOTH ALM BUTTER 100% NUTS 1KG,5060132282113,23.45,23.45,09/02/2018,3,Evergreen Website,25/02/2018,4.05,19.4,4.7901,58.2,,
3,154938,VEET HIGH PRECISION 15ML,5011417556252,11.5,11.5,04/02/2018,3,Tesco Ireland Website,25/02/2018,4.77,6.73,1.4109,20.19,SAVE 33%,valid from 20/2/2018 until 19/3/2018
2,191902,RUSKS MINI RUSKS 4 PK 120G,5000218007025,2.39,2.39,16/02/2018,3,Tesco Ireland Website,25/02/2018,1,1.39,1.39,4.17,SAVE 1.09 Was 2.09 Now 1.00,valid from 20/2/2018 until 19/3/2018
3,88731,NIVEA FOR MEN FACE WASH 100ML,4005808224845,5.99,5.99,10/02/2018,3,Super Value Website,25/02/2018,2.53,3.46,1.3675,10.38,Special Offer,Feb 15th - Mar 7th
